"b_p","M_0","V_0","K_0","R_0","b_q","b_a","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.793103448275862,5,13,14,3.28546797449815,0.117657529658295,0.774387120930809,0.896732331726383,0.124138740539269,1.09,1.09,0.2,0.125,709.24463122247,8e+06,2653.76579419464,4978.92915428342,0,17,22,0.9,0.291000184614679,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,390,-636.192180101686,,,0.0070344788885311
0.793103448275862,5,13,14,11.2354944293059,0.12651008794712,0.154230404626699,0.117366595039171,0.744745308354686,1.09,1.09,0.2,0.125,240.279780721613,8e+06,38090.6675567924,3071.72224360769,0,17,22,0.9,0.289949527166831,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,390,-636.702407893951,,,0.00628255399106743
0.793103448275862,5,13,14,202.485783650434,0.360755535292233,0.977988715541223,0.828702460842131,0.146012466701612,1.09,1.09,0.2,0.125,68.3846622987388,8e+06,38999.3726778757,9770.0484024507,0,17,22,0.9,1.2949922123591,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,391,-758.553658979246,,,0.000339411929857476
0.793103448275862,5,13,14,9.87673750839883,0.0796176067693214,0.791267163633989,0.0985106812584784,0.670661193469876,1.09,1.09,0.2,0.125,1.50197462226311,8e+06,23287.5955733444,5571.48690060495,0,17,22,0.9,0.297637951739655,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,391,-635.996973928771,,,0.0108963872322139
0.793103448275862,5,13,14,10.835532238199,0.117311623260601,0.096322795983466,0.170771205619449,0.769203277050536,1.09,1.09,0.2,0.125,350.458151246775,8e+06,26668.3492163467,1878.54954907838,0,17,22,0.9,0.290286374867791,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,392,-637.747771607165,,,0.00278902902431787
0.793103448275862,5,13,14,9.66683292560666,0.0886702759155682,0.923755868574482,0.0778135790651416,0.561694372129702,1.09,1.09,0.2,0.125,444.142515870113,8e+06,6180.65625224664,14931.5650131649,0,17,22,0.9,0.30966941533363,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,392,-644.327399039375,,,0.012977465557951
0.793103448275862,5,13,14,441.926886065506,0.0434620792795638,0.455993514955289,0.804062735071211,0.148894735606802,1.09,1.09,0.2,0.125,401.637002296775,8e+06,24858.338891244,10529.5220515953,0,17,22,0.9,1.27145593716896,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,393,-758.107138539403,,,0.000373854118588391
0.793103448275862,5,13,14,6.61470029951682,0.143027583870264,0.970324508644573,0.062043570949552,0.680409110882958,1.09,1.09,0.2,0.125,72.3482922835183,8e+06,63737.4201636416,6990.37699382128,0,17,22,0.9,0.291323672182527,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,393,-634.053618827559,,,0.00711932740735823
0.793103448275862,5,13,14,7.46444701731297,0.135436618551154,0.943211655769089,0.0637911815854235,0.630912387406279,1.09,1.09,0.2,0.125,346.083363334823,8e+06,50733.3654426524,8393.9705776998,0,17,22,0.9,0.293277226198885,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,394,-635.901358056609,,,0.0101995239199969
0.793103448275862,5,13,14,5.29782668754429,0.0970754427805642,0.896180951051319,0.724468923896133,0.138842611639303,1.09,1.09,0.2,0.125,31.3449814985839,8e+06,57834.5972479136,9616.8354901131,0,17,22,0.9,0.434215151343194,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,394,-673.471650921469,,,0.003733025928801
0.793103448275862,5,13,14,273.773775782331,0.373835279285255,0.053669958964871,0.772986227412642,0.168183221393271,1.09,1.09,0.2,0.125,422.88598226998,8e+06,18052.4081223865,12433.7593459091,0,17,22,0.9,1.28378206497717,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,395,-758.773951716725,,,0.000234538814533916
0.793103448275862,5,13,14,4.51555342158973,0.181834174156817,0.374419808132093,0.197657124979514,0.148451440155887,1.09,1.09,0.2,0.125,41.6153556152522,8e+06,46629.5176100994,11386.4886720199,0,17,22,0.9,0.27784398024238,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,395,-628.332482338687,,,0.0137942531813176
0.793103448275862,5,13,14,7.62214754870503,0.05278278820449,0.209983085911942,0.993836643471443,0.123541053306432,1.09,1.09,0.2,0.125,45.8890251657059,8e+06,11603.8595541286,7552.74766521508,0,17,22,0.9,0.449505751351215,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,396,-672.717804538294,,,0.00221150229414723
0.793103448275862,5,13,14,65.5115813890732,0.0450607624838359,0.841564995149461,0.217508994323661,0.565744402064287,1.09,1.09,0.2,0.125,601.81090493532,8e+06,41511.009789958,11079.9906976236,0,17,22,0.9,1.28968225530483,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,396,-758.669071459979,,,0.00034296611452362
0.793103448275862,5,13,14,9.30376865526154,0.109579655389872,0.964640597524603,0.0718671403340216,0.531073128561666,1.09,1.09,0.2,0.125,614.769891312798,8e+06,955.969270465134,20373.4003920486,0,17,22,0.9,0.318318855871207,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,397,-649.312421394337,,,0.0119966160827677
0.793103448275862,5,13,14,6.52800510002749,0.080125431237946,0.927839386452178,0.13832797662257,0.735716437220546,1.09,1.09,0.2,0.125,130.128311661754,8e+06,26412.19114836,2880.36629226596,0,17,22,0.9,0.297683681314346,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,397,-635.540980866808,,,0.00389999687139413
0.793103448275862,5,13,14,3.35621468637725,0.155621092758115,0.747849791707812,0.312291835981757,0.187982103932295,1.09,1.09,0.2,0.125,359.651437305273,8e+06,30625.3934842977,5042.60336674526,0,17,22,0.9,0.276380876262304,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,398,-628.86357648212,,,0.0112843415889796
0.793103448275862,5,13,14,7.58330556297383,0.0950902657503723,0.2097009758379,0.929227165858602,0.053536537849942,1.09,1.09,0.2,0.125,24.2007556905909,8e+06,497.33008499244,23317.3895796584,0,17,22,0.9,0.493591085739993,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,398,-745.389638271291,,,0.00435480377899712
0.793103448275862,5,13,14,3.85231746956564,0.158404006446737,0.0447535071513633,0.564165192811132,0.182523479541651,1.09,1.09,0.2,0.125,181.162106978994,8e+06,17868.5335173983,2664.91570082049,0,17,22,0.9,0.281247540698645,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,399,-629.114098636153,,,0.0111245482964774
0.793103448275862,5,13,14,12.7228768646152,0.0616981935785959,0.458603080718809,0.151571201779613,0.575152280482942,1.09,1.09,0.2,0.125,355.362970305233,8e+06,7886.63736668475,6761.9787214464,0,17,22,0.9,0.316997857834369,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,399,-644.084248194609,,,0.00867092300842726
0.793103448275862,5,13,14,289.286939737041,0.0891235602878961,0.627111229643781,0.401948139788808,0.306433926138224,1.09,1.09,0.2,0.125,14.9934777212675,8e+06,32643.6922957823,11912.230943102,0,17,22,0.9,1.27616282791869,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,400,-758.524835332973,,,0.000382671974319602
0.793103448275862,5,13,14,3.74899234095643,0.156389961265224,0.609589365623159,0.275345997837753,0.130657849973551,1.09,1.09,0.2,0.125,155.448443165746,8e+06,26744.6201912128,11077.6081105353,0,17,22,0.9,0.280636675573978,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,400,-629.946748317153,,,0.00460966846639765
0.827586206896552,5,13,14,8.28109892551664,0.0588324264527968,0.901544511853635,0.171375254456441,0.635560181624574,1.09,1.09,0.2,0.125,37.2882228129388,8e+06,10738.2524183048,4158.04701964141,0,17,22,0.9,0.308008405653143,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,401,-640.315475875626,,,0.00662538148512127
0.827586206896552,5,13,14,5.82187715479566,0.21770075599837,0.0814129895471764,0.174970432334569,0.15274496352186,1.09,1.09,0.2,0.125,2810.0254728535,8e+06,57514.3273984667,11494.9471456719,0,17,22,0.9,0.276501777659067,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,401,-629.493567974403,,,0.00924668330651003
0.827586206896552,5,13,14,8.87897154921573,0.0782288249335778,0.899307747313816,0.0907834756836424,0.601555255659904,1.09,1.09,0.2,0.125,23.7454073887789,8e+06,19334.9023476721,7778.12069327363,0,17,22,0.9,0.307648238198065,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,402,-637.36446807924,,,0.00772624115091899
0.827586206896552,5,13,14,3.23788733289889,0.171700500561437,0.65365794745827,0.346270479082489,0.947003338053472,1.09,1.09,0.2,0.125,104.274552190834,8e+06,37174.9303657408,638.072016599895,0,17,22,0.9,0.318572049716342,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,402,-645.527124762219,,,0.0126038304355317
0.827586206896552,5,13,14,4.19821710569893,0.173759927781939,0.409515812070414,0.241908613864403,0.177842664068615,1.09,1.09,0.2,0.125,113.244814061853,8e+06,40238.5126507381,7016.31899862935,0,17,22,0.9,0.277487408336835,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,403,-628.370290205342,,,0.00888929421608044
0.827586206896552,5,13,14,9.00160040402602,0.11134952250179,0.948552748284342,0.071358392426159,0.551512995526262,1.09,1.09,0.2,0.125,163.132793348426,8e+06,16624.764984016,14889.3769801343,0,17,22,0.9,0.304809119367101,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,403,-643.505488682586,,,0.0122744762155886
0.827586206896552,5,13,14,13.0535055685918,0.149156002665707,0.0917161897620609,0.0937418603638775,0.700358072502186,1.09,1.09,0.2,0.125,265.958737478361,8e+06,44839.2350143623,4087.24607279284,0,17,22,0.9,0.292409105773016,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,404,-632.099563464543,,,0.00736689905273127
0.827586206896552,5,13,14,3.29317960813721,0.142462519213668,0.93544728806019,0.261701511263418,0.117542858590149,1.09,1.09,0.2,0.125,160.63504294308,8e+06,16628.5060578716,16214.8730662248,0,17,22,0.9,0.281714228207637,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,404,-633.52454592813,,,0.0102780083040555
0.827586206896552,5,13,14,15.1480273052794,0.150279760719821,0.09799126598077,0.0809697326664527,0.6382155892451,1.09,1.09,0.2,0.125,125.965465792809,8e+06,40301.1568080599,6071.60377610705,0,17,22,0.9,0.293482594838802,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,405,-632.685036241523,,,0.00901901604647738
0.827586206896552,5,13,14,3.64564242465263,0.158058319464732,0.580449084461632,0.323589151924319,0.183314001473747,1.09,1.09,0.2,0.125,540.897825434533,8e+06,27960.4988850857,4952.18721170517,0,17,22,0.9,0.275167336335338,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,405,-628.564094918377,,,0.00926057480012547
0.827586206896552,5,13,14,8.00562452893353,0.136677109915784,0.889622303874669,0.0651223997510404,0.594332253462246,1.09,1.09,0.2,0.125,2187.82453503621,8e+06,42859.8418564388,10138.9384867722,0,17,22,0.9,0.294846296415768,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,406,-637.060955122513,,,0.00701055604516872
0.827586206896552,5,13,14,9.14253849926963,0.0453992695603156,0.967168890062202,0.973624872636969,0.109846096886399,1.09,1.09,0.2,0.125,81.1666845892656,8e+06,2336.51133962952,6913.80817561544,0,17,22,0.9,0.434120633761401,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,406,-668.888652569365,,,0.00636002057654052
0.827586206896552,5,13,14,13.1130846441438,0.150769689526682,0.00741488836778498,0.118895508512807,0.736452816831208,1.09,1.09,0.2,0.125,1331.64130896427,8e+06,38379.874181898,2648.26916713129,0,17,22,0.9,0.288562173896243,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,407,-632.866565081666,,,0.00804626296137539
0.827586206896552,5,13,14,9.08198618236023,0.103336715911181,0.899577251551367,0.0735537215896203,0.569318430568806,1.09,1.09,0.2,0.125,56.1932525236909,8e+06,22914.2047666092,11310.3002946381,0,17,22,0.9,0.299444982876347,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,407,-639.936557385347,,,0.0099106681005101
0.827586206896552,5,13,14,42.4966754369507,0.507590391042786,0.99468487307795,0.710464086928186,0.170718530972076,1.09,1.09,0.2,0.125,391.491118031709,8e+06,40138.2478024878,9549.50718194499,0,17,22,0.9,1.26188750527342,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,408,-757.921965657017,,,0.000370670977166696
0.827586206896552,5,13,14,9.13678566172369,0.0949937293274119,0.780579363117288,0.0803058235644514,0.662622443112461,1.09,1.09,0.2,0.125,5.40676051306682,8e+06,32290.1841102672,5834.70609283663,0,17,22,0.9,0.295348062786265,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,408,-636.936477479178,,,0.0108061990876087
0.827586206896552,5,13,14,9.74294697969052,0.0923499674544296,0.966565071244314,0.079966359189405,0.516788192704631,1.09,1.09,0.2,0.125,103.93030379348,8e+06,7230.78666509131,14439.2990377804,0,17,22,0.9,0.320090899272857,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,409,-647.126054767384,,,0.00619697914217063
0.827586206896552,5,13,14,588.664551134464,0.130532588263375,0.162098334481929,0.586242013868446,0.210394588865783,1.09,1.09,0.2,0.125,163.331827411548,8e+06,22350.0668277128,13762.257443109,0,17,22,0.9,1.28179437992506,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,409,-758.824206022402,,,0.000315719565305172
0.827586206896552,5,13,14,7.16276469681466,0.153506660433477,0.803517486170177,0.0625384106477752,0.676949177052985,1.09,1.09,0.2,0.125,40.0452384076391,8e+06,67304.8226316129,6844.90974938991,0,17,22,0.9,0.287523017496624,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,410,-635.198786804559,,,0.00843660737614134
0.827586206896552,5,13,14,11.3794078260054,0.0855372136388116,0.222957657966535,0.177371379770723,0.697616003412268,1.09,1.09,0.2,0.125,121.932828029717,8e+06,16912.3078965347,2860.72480640763,0,17,22,0.9,0.297619641266262,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,410,-640.510139285692,,,0.00637412645457547
0.827586206896552,5,13,14,62.662840317922,0.350953454553674,0.832817574379709,0.629134661671821,0.188291814246306,1.09,1.09,0.2,0.125,39.2611862140374,8e+06,38285.7792761038,6612.95976155884,0,17,22,0.9,1.2865956977234,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,411,-757.734163990098,,,0.000567164511168166
0.827586206896552,5,13,14,5.40113375051826,0.158935045239124,0.214486446941091,0.254409839886714,0.113861710732885,1.09,1.09,0.2,0.125,696.078485668949,8e+06,19242.3933713835,17757.7879250252,0,17,22,0.9,0.286994071860796,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,411,-633.536154512322,,,0.00745482511428978
0.827586206896552,5,13,14,8.15267094758478,0.12930311054273,0.841231939922547,0.0659270018684133,0.617413601502476,1.09,1.09,0.2,0.125,166.481164334539,8e+06,44846.4036583733,8189.762020649,0,17,22,0.9,0.295382221096799,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,412,-633.567497103904,,,0.00899214012912623
0.827586206896552,5,13,14,3.30308544475015,0.146716823807696,0.0148415230368518,0.751704016626399,0.121175187098021,1.09,1.09,0.2,0.125,42.3871498044635,8e+06,10165.6540385362,4084.87682942012,0,17,22,0.9,0.283003717132129,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,412,-630.22524394931,,,0.00837522310430818
0.827586206896552,5,13,14,7.80562677378401,0.0686131154906095,0.164174731013945,0.979797900006981,0.0824725968316358,1.09,1.09,0.2,0.125,820.806123823293,8e+06,15299.6817446285,7339.49035262242,0,17,22,0.9,0.475460340170617,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,413,-673.600896102792,,,0.00290579070793201
0.827586206896552,5,13,14,101.723802080102,0.0791744059586402,0.917736901515128,0.134418119412567,0.895488655120578,1.09,1.09,0.2,0.125,298.719041300198,8e+06,34603.054074378,9323.55543159409,0,17,22,0.9,1.26479439074409,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,413,-757.834475984042,,,0.000446063459806516
0.827586206896552,5,13,14,8.44766190847979,0.33848643049627,0.638075750828424,0.0593345361972662,0.610190365055238,1.09,1.09,0.2,0.125,524.678324811206,8e+06,25286.8175090299,2622.58825846814,0,17,22,0.9,0.644065865148869,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,414,-706.712440982393,,,0.0153366201971454
0.827586206896552,5,13,14,9.85231625600561,0.0798345863384669,0.535384633288567,0.126870033262685,0.543555850025111,1.09,1.09,0.2,0.125,55.9246598813918,8e+06,25217.9000909324,5001.90435040855,0,17,22,0.9,0.346396176632785,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,414,-643.92279799362,,,0.00605204831991367
0.827586206896552,5,13,14,8.920685014979,0.0756699078918868,0.296231942232365,0.667532576247461,0.110865374344076,1.09,1.09,0.2,0.125,59.990720476696,8e+06,579.303565328253,17401.9006616277,0,17,22,0.9,0.461102715829758,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,415,-699.070721315953,,,0.0073636499661293
0.827586206896552,5,13,14,182.274506236598,0.359200658809521,0.885559454161729,0.134219030606664,0.900971396359827,1.09,1.09,0.2,0.125,187.331421797,8e+06,36701.4361138845,8189.1333503547,0,17,22,0.9,1.28410653696426,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,415,-757.997542852178,,,0.0004736172851823
0.827586206896552,5,13,14,3.58372637972237,0.144197575133477,0.419486463902805,0.534094794452798,0.115910286944012,1.09,1.09,0.2,0.125,1936.74649066412,8e+06,11061.3137270191,7349.42780689788,0,17,22,0.9,0.281575238170674,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,416,-631.885659644355,,,0.0110305797762222
0.827586206896552,5,13,14,4.29734252746259,0.178471422799333,0.437944473520519,0.192845752267103,0.13235226011062,1.09,1.09,0.2,0.125,17.6947227272185,8e+06,43789.0717489785,14226.9942724588,0,17,22,0.9,0.277639402579272,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,416,-628.944951515046,,,0.00527958773446837
0.827586206896552,5,13,14,8.59143445679454,0.103090298391607,0.917716137924634,0.0727907657133072,0.586821260695384,1.09,1.09,0.2,0.125,270.515106204509,8e+06,25392.0269865011,10535.8335479385,0,17,22,0.9,0.29721859538281,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,417,-635.835118637714,,,0.0107228235079234
0.827586206896552,5,13,14,6.42598854865644,0.143088583832754,0.975878550567007,0.0614634834153301,0.707150587447375,1.09,1.09,0.2,0.125,712.09839157903,8e+06,64687.2437330893,6212.33229807384,0,17,22,0.9,0.291398587796674,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,417,-634.900699133134,,,0.00786590750425188
0.862068965517241,5,13,14,8.55437241650273,0.0603803815367279,0.86271742099993,0.154019577506921,0.626523866245809,1.09,1.09,0.2,0.125,127.642274229273,8e+06,10044.4693449471,5032.31086294669,0,17,22,0.9,0.309364897118956,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,418,-644.641874312263,,,0.0251884130385004
0.862068965517241,5,13,14,8.14195323364311,0.120385287490586,0.697371740820004,0.301488908182504,0.177729148524377,1.09,1.09,0.2,0.125,237.338709956895,8e+06,43678.1477019187,16994.1510476114,0,17,22,0.9,0.417718571666432,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,418,-673.311593458797,,,0.00570909413610702
0.862068965517241,5,13,14,5.10301516404293,0.136626877980998,0.453069913335071,0.252659305620162,0.961991069038483,1.09,1.09,0.2,0.125,285.25788656824,8e+06,28853.0395070053,828.758976383943,0,17,22,0.9,0.302986145982393,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,419,-638.879650787843,,,0.00751609714051112
0.862068965517241,5,13,14,142.648128500287,0.0183063490922004,0.0887329602068735,0.645913212307961,0.196387063257823,1.09,1.09,0.2,0.125,43.79971311564,8e+06,37527.3536211203,5434.43220846292,0,17,22,0.9,1.27047000965838,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,419,-757.328750012124,,,0.000822990175947051
0.862068965517241,5,13,14,9.27257792275307,0.113857862138538,0.848988385396901,0.07092495623732,0.547484860404926,1.09,1.09,0.2,0.125,395.484277417624,8e+06,15931.7200520911,15092.6448906467,0,17,22,0.9,0.300675879075331,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,420,-639.797951431554,,,0.0107320276783719
0.862068965517241,5,13,14,451.927653261211,0.0653130526512924,0.00607917670696438,0.407341799784481,0.303267267957519,1.09,1.09,0.2,0.125,102.791462680335,8e+06,59944.7340184513,9045.77596642924,0,17,22,0.9,1.28448240990874,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,420,-758.37204258508,,,0.00031781686974613
0.862068965517241,5,13,14,3.38836515949528,0.138063216698015,0.938293570232479,0.249524564799112,0.118365696037951,1.09,1.09,0.2,0.125,202.986665141766,8e+06,11465.2518941735,18714.2266832484,0,17,22,0.9,0.287200615614687,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,421,-635.579169562925,,,0.0279288123312346
0.862068965517241,5,13,14,1001.70208190413,0.145147740142181,0.0573568265476551,0.122674248780523,0.973654619374138,1.09,1.09,0.2,0.125,92.4195069417332,8e+06,33683.6293033293,6925.7178742809,0,17,22,0.9,1.27039517155004,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,421,-757.449517880793,,,0.000636683293462102
0.862068965517241,5,13,14,12.6949414491334,0.118945774535615,0.128795000609779,0.11188545830539,0.683043634632514,1.09,1.09,0.2,0.125,304.810568846336,8e+06,31757.5368667152,3837.90457588924,0,17,22,0.9,0.293085205936887,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,422,-635.808905802835,,,0.0128495261282098
0.862068965517241,5,13,14,249.081919434173,0.123211696763638,0.175977295008437,0.181113934016131,0.684735689814021,1.09,1.09,0.2,0.125,31.3229879016188,8e+06,45107.6626366842,8511.90347721013,0,17,22,0.9,1.2771870925258,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,422,-758.056249713617,,,0.000393615640484959
0.862068965517241,5,13,14,8.02747413372684,0.156618043346044,0.820647305936045,0.0640114299623699,0.58416790826975,1.09,1.09,0.2,0.125,121.980979712457,8e+06,43121.6060987247,14197.5953120101,0,17,22,0.9,0.296686497091865,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,423,-641.976582080161,,,0.0132286770269888
0.862068965517241,5,13,14,2.94154927367966,0.132314908523528,0.833523215064207,0.816748570804012,0.104049816407296,1.09,1.09,0.2,0.125,441.994218514387,8e+06,3905.98051684605,6299.62505628979,0,17,22,0.9,0.287680160468634,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,423,-635.676366460697,,,0.00725895025874607
0.862068965517241,5,13,14,86.8016099850057,0.215370992107748,0.810885257398463,0.169588369440797,0.716274472303604,1.09,1.09,0.2,0.125,17.7468771615547,8e+06,14037.6402157458,7125.78801708936,0,17,22,0.9,1.26348092965649,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,424,-757.183317206661,,,0.000561063796530715
0.862068965517241,5,13,14,133.906203953796,0.173027362371158,0.988962977259625,0.640123879024047,0.19148929212831,1.09,1.09,0.2,0.125,480.182158364721,8e+06,42450.3284982973,9688.05093851789,0,17,22,0.9,1.27955863179842,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,424,-758.292427641848,,,0.000526253830055989
0.862068965517241,5,13,14,12.47609084862,0.104926762587549,0.412674650532538,0.0867937125528621,0.669696768375257,1.09,1.09,0.2,0.125,1.42159672868074,8e+06,31988.8325546569,5173.32375820061,0,17,22,0.9,0.296370613976008,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,425,-634.272765976873,,,0.00902738458036145
0.862068965517241,5,13,14,115.560906851034,0.0417495494758542,0.782264098901744,0.244460436157729,0.641022826348667,1.09,1.09,0.2,0.125,322.829370458013,8e+06,28636.2493853466,1967.27762361871,0,17,22,0.9,1.28432416479597,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,425,-757.256452089022,,,0.00122425996866154
0.862068965517241,5,13,14,465.519009733661,0.0336822557137306,0.257070329579816,0.967375050290872,0.121956276995867,1.09,1.09,0.2,0.125,484.509186677906,8e+06,19959.6622773642,12815.8155296478,0,17,22,0.9,1.26159086481437,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,426,-758.245186482163,,,0.000361224274097082
